2000, 200470, 1, 0, 0
4000, 225587, 1, 0, 0
6000, 212510, 1, 0, 0
8000, 223181, 1, 0, 0
10000, 213213, 1, 0, 0
12000, 237499, 1, 0, 0
14000, 227745, 1, 0, 0
16000, 206874, 1, 0, 0
18000, 250378, 1, 0, 0
20000, 217585, 1, 0, 0
22000, 229307, 1, 0, 0
24000, 245773, 1, 0, 0
26000, 229924, 1, 0, 0
28000, 230755, 1, 0, 0
30000, 223294, 1, 0, 0
32000, 236464, 1, 0, 0
34000, 227665, 1, 0, 0
36000, 220294, 1, 0, 0
38000, 243415, 1, 0, 0
40000, 226836, 1, 0, 0
42000, 214115, 1, 0, 0
44000, 249449, 1, 0, 0
46000, 216339, 1, 0, 0
48000, 205627, 1, 0, 0
50000, 243887, 1, 0, 0
52000, 220910, 1, 0, 0
54000, 219298, 1, 0, 0
56000, 216868, 1, 0, 0
58000, 219104, 1, 0, 0
60000, 225678, 1, 0, 0
62000, 212718, 1, 0, 0
64001, 211701, 1, 0, 0
66000, 234527, 1, 0, 0
68000, 206570, 1, 0, 0
70000, 234151, 1, 0, 0
72001, 222403, 1, 0, 0
74000, 217907, 1, 0, 0
76000, 220066, 1, 0, 0
78000, 215644, 1, 0, 0
80000, 228137, 1, 0, 0
82000, 222301, 1, 0, 0
84000, 201642, 1, 0, 0
86000, 217533, 1, 0, 0
88000, 213108, 1, 0, 0
90000, 233541, 1, 0, 0
92000, 199489, 1, 0, 0
94000, 235041, 1, 0, 0
96000, 221534, 1, 0, 0
98000, 218227, 1, 0, 0
100000, 197583, 1, 0, 0
102000, 238241, 1, 0, 0
104000, 221269, 1, 0, 0
106000, 215044, 1, 0, 0
108000, 204227, 1, 0, 0
110000, 235970, 1, 0, 0
112000, 219103, 1, 0, 0
114000, 201922, 1, 0, 0
116000, 235854, 1, 0, 0
118000, 220280, 1, 0, 0
120000, 195169, 1, 0, 0
122000, 241769, 1, 0, 0
124001, 219482, 1, 0, 0
126000, 216175, 1, 0, 0
128000, 218669, 1, 0, 0
130000, 200303, 1, 0, 0
132000, 221176, 1, 0, 0
134001, 236337, 1, 0, 0
136000, 223025, 1, 0, 0
138000, 215074, 1, 0, 0
140000, 208558, 1, 0, 0
