2000, 4615, 1, 0, 0
4000, 4019, 1, 0, 0
6000, 4356, 1, 0, 0
8000, 4099, 1, 0, 0
10000, 4250, 1, 0, 0
12000, 3965, 1, 0, 0
14000, 3975, 1, 0, 0
16000, 4384, 1, 0, 0
18000, 3596, 1, 0, 0
20000, 4179, 1, 0, 0
22000, 3999, 1, 0, 0
24000, 3670, 1, 0, 0
26000, 3992, 1, 0, 0
28000, 3919, 1, 0, 0
30000, 4080, 1, 0, 0
32000, 3821, 1, 0, 0
34000, 3898, 1, 0, 0
36000, 4301, 1, 0, 0
38000, 3600, 1, 0, 0
40018, 4109, 1, 0, 0
42000, 4044, 1, 0, 0
44037, 3610, 1, 0, 0
46000, 4273, 1, 0, 0
48000, 4335, 1, 0, 0
50000, 3820, 1, 0, 0
52000, 4062, 1, 0, 0
54000, 4368, 1, 0, 0
56000, 4263, 1, 0, 0
58000, 4157, 1, 0, 0
60009, 4443, 1, 0, 0
62000, 4550, 1, 0, 0
64000, 4024, 1, 0, 0
66009, 4339, 1, 0, 0
68000, 4562, 1, 0, 0
70000, 4004, 1, 0, 0
72000, 3787, 1, 0, 0
74000, 4450, 1, 0, 0
76000, 4632, 1, 0, 0
78000, 3807, 1, 0, 0
80000, 4759, 1, 0, 0
82000, 4244, 1, 0, 0
84000, 4434, 1, 0, 0
86000, 4054, 1, 0, 0
88000, 4710, 1, 0, 0
90000, 4640, 1, 0, 0
92000, 4054, 1, 0, 0
94000, 4768, 1, 0, 0
96000, 4602, 1, 0, 0
98000, 3875, 1, 0, 0
100000, 4844, 1, 0, 0
102000, 4725, 1, 0, 0
104000, 4177, 1, 0, 0
106000, 4067, 1, 0, 0
108000, 4562, 1, 0, 0
110000, 4816, 1, 0, 0
112000, 3992, 1, 0, 0
114000, 4684, 1, 0, 0
116000, 4445, 1, 0, 0
118000, 4991, 1, 0, 0
120000, 3830, 1, 0, 0
122000, 4759, 1, 0, 0
124000, 4628, 1, 0, 0
126000, 5011, 1, 0, 0
128000, 5611, 1, 0, 0
130000, 3883, 1, 0, 0
132000, 4021, 1, 0, 0
134000, 4822, 1, 0, 0
136000, 5234, 1, 0, 0
138000, 4746, 1, 0, 0
140000, 4402, 1, 0, 0
142000, 4386, 1, 0, 0
144000, 5035, 1, 0, 0
146000, 4924, 1, 0, 0
148000, 4061, 1, 0, 0
150000, 4152, 1, 0, 0
152000, 5792, 1, 0, 0
154005, 4239, 1, 0, 0
156000, 4964, 1, 0, 0
158000, 4416, 1, 0, 0
160000, 4058, 1, 0, 0
162000, 5066, 1, 0, 0
164000, 4778, 1, 0, 0
166000, 4783, 1, 0, 0
168000, 4792, 1, 0, 0
170000, 4720, 1, 0, 0
172000, 5308, 1, 0, 0
174000, 6541, 1, 0, 0
176000, 5514, 1, 0, 0
178000, 3716, 1, 0, 0
180000, 4112, 1, 0, 0
182000, 5106, 1, 0, 0
184000, 5214, 1, 0, 0
186000, 4884, 1, 0, 0
188000, 5010, 1, 0, 0
190000, 5642, 1, 0, 0
192000, 3823, 1, 0, 0
194000, 5133, 1, 0, 0
196000, 5392, 1, 0, 0
198000, 5591, 1, 0, 0
200000, 6158, 1, 0, 0
202000, 5273, 1, 0, 0
204000, 3627, 1, 0, 0
206000, 5971, 1, 0, 0
208000, 5113, 1, 0, 0
210000, 4073, 1, 0, 0
212000, 5501, 1, 0, 0
214000, 4945, 1, 0, 0
216000, 5273, 1, 0, 0
218000, 5574, 1, 0, 0
220000, 3896, 1, 0, 0
