2000, 4554, 1, 0, 0
4000, 3959, 1, 0, 0
6000, 4295, 1, 0, 0
8000, 4038, 1, 0, 0
10000, 4190, 1, 0, 0
12000, 3905, 1, 0, 0
14000, 3915, 1, 0, 0
16000, 4324, 1, 0, 0
18000, 3536, 1, 0, 0
20000, 4120, 1, 0, 0
22000, 3941, 1, 0, 0
24000, 3610, 1, 0, 0
26000, 3934, 1, 0, 0
28000, 3863, 1, 0, 0
30000, 4018, 1, 0, 0
32000, 3761, 1, 0, 0
34000, 3838, 1, 0, 0
36000, 4241, 1, 0, 0
38000, 3539, 1, 0, 0
40018, 4049, 1, 0, 0
42000, 3983, 1, 0, 0
44037, 3551, 1, 0, 0
46000, 4215, 1, 0, 0
48000, 4277, 1, 0, 0
50000, 3765, 1, 0, 0
52000, 4005, 1, 0, 0
54000, 4310, 1, 0, 0
56000, 4206, 1, 0, 0
58000, 4099, 1, 0, 0
60009, 4386, 1, 0, 0
62000, 4492, 1, 0, 0
64000, 3971, 1, 0, 0
66009, 4286, 1, 0, 0
68000, 4509, 1, 0, 0
70000, 3952, 1, 0, 0
72000, 3732, 1, 0, 0
74000, 4393, 1, 0, 0
76000, 4575, 1, 0, 0
78000, 3749, 1, 0, 0
80000, 4702, 1, 0, 0
82000, 4185, 1, 0, 0
84000, 4376, 1, 0, 0
86000, 3996, 1, 0, 0
88000, 4652, 1, 0, 0
90000, 4581, 1, 0, 0
92000, 3996, 1, 0, 0
94000, 4710, 1, 0, 0
96000, 4544, 1, 0, 0
98000, 3818, 1, 0, 0
100000, 4786, 1, 0, 0
102000, 4667, 1, 0, 0
104000, 4119, 1, 0, 0
106000, 4009, 1, 0, 0
108000, 4503, 1, 0, 0
110000, 4757, 1, 0, 0
112000, 3933, 1, 0, 0
114000, 4626, 1, 0, 0
116000, 4386, 1, 0, 0
118000, 4933, 1, 0, 0
120000, 3772, 1, 0, 0
122000, 4702, 1, 0, 0
124000, 4570, 1, 0, 0
126000, 4951, 1, 0, 0
128000, 5553, 1, 0, 0
130000, 3827, 1, 0, 0
132000, 3964, 1, 0, 0
134000, 4765, 1, 0, 0
136000, 5175, 1, 0, 0
138000, 4687, 1, 0, 0
140000, 4346, 1, 0, 0
142000, 4330, 1, 0, 0
144000, 4976, 1, 0, 0
146000, 4866, 1, 0, 0
