2000, 3502, 1, 0, 0
4000, 3708, 1, 0, 0
6000, 4115, 1, 0, 0
8000, 4025, 1, 0, 0
10000, 4263, 1, 0, 0
12000, 3732, 1, 0, 0
14000, 3985, 1, 0, 0
16000, 4323, 1, 0, 0
18000, 3560, 1, 0, 0
20000, 4070, 1, 0, 0
22000, 4098, 1, 0, 0
24000, 3532, 1, 0, 0
26000, 4032, 1, 0, 0
28000, 3952, 1, 0, 0
30000, 3921, 1, 0, 0
32000, 3835, 1, 0, 0
34000, 3880, 1, 0, 0
36000, 4040, 1, 0, 0
38000, 3905, 1, 0, 0
40000, 3825, 1, 0, 0
42000, 4258, 1, 0, 0
44000, 3613, 1, 0, 0
46000, 3918, 1, 0, 0
48000, 4167, 1, 0, 0
50000, 4292, 1, 0, 0
52000, 4279, 1, 0, 0
54000, 3947, 1, 0, 0
56000, 4160, 1, 0, 0
58000, 4497, 1, 0, 0
60000, 4012, 1, 0, 0
62000, 4174, 1, 0, 0
64000, 4684, 1, 0, 0
66000, 3966, 1, 0, 0
68000, 4086, 1, 0, 0
70000, 4223, 1, 0, 0
72000, 4255, 1, 0, 0
74000, 4442, 1, 0, 0
76000, 4071, 1, 0, 0
78000, 4183, 1, 0, 0
80000, 4572, 1, 0, 0
82000, 4102, 1, 0, 0
84000, 4059, 1, 0, 0
86000, 4744, 1, 0, 0
88000, 3845, 1, 0, 0
90000, 4196, 1, 0, 0
92000, 4343, 1, 0, 0
94000, 4230, 1, 0, 0
96000, 4590, 1, 0, 0
98000, 3890, 1, 0, 0
100000, 4267, 1, 0, 0
102000, 4798, 1, 0, 0
104000, 3884, 1, 0, 0
106000, 4140, 1, 0, 0
108000, 4238, 1, 0, 0
110000, 4345, 1, 0, 0
112000, 4512, 1, 0, 0
114000, 3968, 1, 0, 0
116000, 4419, 1, 0, 0
118000, 4574, 1, 0, 0
120000, 3794, 1, 0, 0
122000, 4855, 1, 0, 0
124000, 4261, 1, 0, 0
126032, 3870, 1, 0, 0
128000, 4252, 1, 0, 0
130000, 4730, 1, 0, 0
132000, 3812, 1, 0, 0
134000, 4258, 1, 0, 0
136000, 4295, 1, 0, 0
138000, 4312, 1, 0, 0
140000, 4493, 1, 0, 0
142000, 4096, 1, 0, 0
144000, 4428, 1, 0, 0
146000, 4792, 1, 0, 0
148000, 3721, 1, 0, 0
150000, 4325, 1, 0, 0
152000, 4448, 1, 0, 0
154000, 4658, 1, 0, 0
156000, 3905, 1, 0, 0
158000, 4606, 1, 0, 0
160000, 4310, 1, 0, 0
162000, 3996, 1, 0, 0
164000, 4264, 1, 0, 0
166000, 4272, 1, 0, 0
168000, 4426, 1, 0, 0
170000, 4261, 1, 0, 0
172000, 4081, 1, 0, 0
174000, 4478, 1, 0, 0
176000, 4368, 1, 0, 0
178023, 3932, 1, 0, 0
180000, 4264, 1, 0, 0
182000, 4299, 1, 0, 0
184000, 4444, 1, 0, 0
186000, 4051, 1, 0, 0
188000, 4421, 1, 0, 0
190000, 4691, 1, 0, 0
192000, 4059, 1, 0, 0
194000, 4188, 1, 0, 0
196000, 4321, 1, 0, 0
198000, 4310, 1, 0, 0
200000, 4590, 1, 0, 0
202000, 4036, 1, 0, 0
204000, 4311, 1, 0, 0
206000, 4824, 1, 0, 0
208000, 3822, 1, 0, 0
210000, 4333, 1, 0, 0
212000, 4389, 1, 0, 0
214000, 4347, 1, 0, 0
216000, 4620, 1, 0, 0
218000, 4029, 1, 0, 0
220000, 4486, 1, 0, 0
222000, 4623, 1, 0, 0
224000, 3825, 1, 0, 0
226000, 4319, 1, 0, 0
228000, 4315, 1, 0, 0
230000, 4453, 1, 0, 0
232000, 4315, 1, 0, 0
234008, 4268, 1, 0, 0
236000, 4588, 1, 0, 0
238000, 4292, 1, 0, 0
240000, 3984, 1, 0, 0
242000, 4322, 1, 0, 0
244000, 4274, 1, 0, 0
246000, 4383, 1, 0, 0
248000, 4192, 1, 0, 0
250000, 4323, 1, 0, 0
252000, 4550, 1, 0, 0
254000, 4458, 1, 0, 0
256000, 3903, 1, 0, 0
258000, 4640, 1, 0, 0
260000, 4213, 1, 0, 0
262000, 4012, 1, 0, 0
264000, 4334, 1, 0, 0
266000, 4300, 1, 0, 0
268000, 4474, 1, 0, 0
270000, 4358, 1, 0, 0
272000, 4211, 1, 0, 0
274000, 4726, 1, 0, 0
276000, 4083, 1, 0, 0
278000, 4125, 1, 0, 0
280000, 4744, 1, 0, 0
282000, 4035, 1, 0, 0
284000, 4276, 1, 0, 0
286000, 4213, 1, 0, 0
288000, 5045, 1, 0, 0
290016, 10337, 1, 0, 0
292023, 14062, 1, 0, 0
294011, 13956, 1, 0, 0
296000, 4823, 1, 0, 0
298014, 5627, 1, 0, 0
300017, 10247, 1, 0, 0
302000, 13667, 1, 0, 0
304000, 13461, 1, 0, 0
306025, 14030, 1, 0, 0
308000, 5263, 1, 0, 0
310021, 4776, 1, 0, 0
312000, 7915, 1, 0, 0
314000, 12970, 1, 0, 0
316000, 13536, 1, 0, 0
318013, 13568, 1, 0, 0
320000, 6277, 1, 0, 0
322037, 4297, 1, 0, 0
324014, 8011, 1, 0, 0
326023, 10100, 1, 0, 0
328020, 14075, 1, 0, 0
330018, 13654, 1, 0, 0
332000, 7624, 1, 0, 0
334036, 4300, 1, 0, 0
336019, 8054, 1, 0, 0
338014, 8045, 1, 0, 0
340014, 10241, 1, 0, 0
342020, 13491, 1, 0, 0
344021, 13739, 1, 0, 0
346000, 9521, 1, 0, 0
348048, 3786, 1, 0, 0
350010, 8185, 1, 0, 0
352002, 10331, 1, 0, 0
354003, 13315, 1, 0, 0
356014, 14184, 1, 0, 0
358000, 8696, 1, 0, 0
360012, 4032, 1, 0, 0
362000, 8700, 1, 0, 0
364038, 10953, 1, 0, 0
366000, 13671, 1, 0, 0
368000, 14144, 1, 0, 0
370008, 13360, 1, 0, 0
372000, 4504, 1, 0, 0
374000, 5101, 1, 0, 0
376000, 9331, 1, 0, 0
378011, 13579, 1, 0, 0
380047, 14022, 1, 0, 0
382000, 13904, 1, 0, 0
384000, 6280, 1, 0, 0
386018, 4311, 1, 0, 0
388000, 8167, 1, 0, 0
390005, 10641, 1, 0, 0
392000, 8557, 1, 0, 0
394017, 7508, 1, 0, 0
396000, 13495, 1, 0, 0
398000, 13998, 1, 0, 0
400000, 5151, 1, 0, 0
402024, 8874, 1, 0, 0
404000, 8249, 1, 0, 0
406000, 8521, 1, 0, 0
408000, 11975, 1, 0, 0
410007, 14258, 1, 0, 0
412018, 13866, 1, 0, 0
414000, 5547, 1, 0, 0
416016, 5404, 1, 0, 0
418000, 8451, 1, 0, 0
420004, 14181, 1, 0, 0
422016, 13626, 1, 0, 0
424000, 13657, 1, 0, 0
426000, 5844, 1, 0, 0
428000, 5796, 1, 0, 0
430000, 7744, 1, 0, 0
432000, 10340, 1, 0, 0
434000, 13455, 1, 0, 0
436017, 14364, 1, 0, 0
438000, 13902, 1, 0, 0
440000, 8685, 1, 0, 0
442000, 3808, 1, 0, 0
444000, 9164, 1, 0, 0
446014, 11652, 1, 0, 0
448029, 16151, 1, 0, 0
450005, 15585, 1, 0, 0
452000, 8305, 1, 0, 0
454023, 4239, 1, 0, 0
456017, 8460, 1, 0, 0
458000, 8798, 1, 0, 0
460000, 11427, 1, 0, 0
462000, 14657, 1, 0, 0
464044, 15111, 1, 0, 0
466007, 14858, 1, 0, 0
468000, 6474, 1, 0, 0
470000, 4374, 1, 0, 0
472000, 8869, 1, 0, 0
474000, 11027, 1, 0, 0
476000, 14408, 1, 0, 0
478000, 15089, 1, 0, 0
480047, 15068, 1, 0, 0
482000, 3938, 1, 0, 0
484010, 7364, 1, 0, 0
486040, 9187, 1, 0, 0
488000, 8907, 1, 0, 0
490039, 15017, 1, 0, 0
492000, 7483, 1, 0, 0
494005, 10022, 1, 0, 0
496023, 14999, 1, 0, 0
498000, 14106, 1, 0, 0
500016, 13986, 1, 0, 0
502000, 15213, 1, 0, 0
504011, 15196, 1, 0, 0
506000, 7424, 1, 0, 0
508000, 3908, 1, 0, 0
510010, 6832, 1, 0, 0
512009, 9134, 1, 0, 0
514019, 9416, 1, 0, 0
516006, 11519, 1, 0, 0
518000, 14981, 1, 0, 0
520004, 15747, 1, 0, 0
522000, 8531, 1, 0, 0
524000, 4693, 1, 0, 0
526000, 9240, 1, 0, 0
528048, 9433, 1, 0, 0
530039, 9428, 1, 0, 0
532000, 14845, 1, 0, 0
534013, 16042, 1, 0, 0
536002, 15400, 1, 0, 0
538000, 5490, 1, 0, 0
540007, 5487, 1, 0, 0
542006, 14013, 1, 0, 0
544000, 15370, 1, 0, 0
546023, 17189, 1, 0, 0
548007, 15795, 1, 0, 0
550000, 13846, 1, 0, 0
552000, 3877, 1, 0, 0
554048, 6662, 1, 0, 0
556000, 15583, 1, 0, 0
558011, 15514, 1, 0, 0
560011, 16496, 1, 0, 0
562000, 4155, 1, 0, 0
564000, 9804, 1, 0, 0
566000, 10066, 1, 0, 0
568000, 8866, 1, 0, 0
570028, 9707, 1, 0, 0
572000, 9235, 1, 0, 0
574002, 12034, 1, 0, 0
576008, 16606, 1, 0, 0
578043, 16302, 1, 0, 0
580024, 15680, 1, 0, 0
582000, 5922, 1, 0, 0
584019, 5378, 1, 0, 0
586041, 9592, 1, 0, 0
588042, 9621, 1, 0, 0
590022, 12096, 1, 0, 0
592000, 16876, 1, 0, 0
594010, 16924, 1, 0, 0
596025, 16950, 1, 0, 0
598000, 9683, 1, 0, 0
600030, 4034, 1, 0, 0
602003, 9635, 1, 0, 0
604033, 16363, 1, 0, 0
606011, 17164, 1, 0, 0
608042, 17318, 1, 0, 0
610011, 16691, 1, 0, 0
612000, 4165, 1, 0, 0
614000, 9898, 1, 0, 0
616048, 8377, 1, 0, 0
618051, 17162, 1, 0, 0
620028, 16895, 1, 0, 0
622030, 17934, 1, 0, 0
624000, 16571, 1, 0, 0
626000, 3924, 1, 0, 0
628013, 12022, 1, 0, 0
630000, 15993, 1, 0, 0
632000, 7836, 1, 0, 0
634038, 18849, 1, 0, 0
636029, 17775, 1, 0, 0
638000, 17261, 1, 0, 0
640000, 17722, 1, 0, 0
642000, 9847, 1, 0, 0
644000, 3943, 1, 0, 0
646034, 7657, 1, 0, 0
648038, 9716, 1, 0, 0
650000, 10845, 1, 0, 0
652046, 14819, 1, 0, 0
654000, 17499, 1, 0, 0
656049, 17346, 1, 0, 0
658001, 17604, 1, 0, 0
660000, 5943, 1, 0, 0
662024, 18239, 1, 0, 0
664010, 17568, 1, 0, 0
666027, 18263, 1, 0, 0
668018, 18110, 1, 0, 0
670000, 6040, 1, 0, 0
