2000, 4639, 1, 0, 0
4000, 4010, 1, 0, 0
6000, 4339, 1, 0, 0
8000, 4088, 1, 0, 0
10000, 4324, 1, 0, 0
12000, 3834, 1, 0, 0
14000, 4053, 1, 0, 0
16000, 4215, 1, 0, 0
18000, 3654, 1, 0, 0
20000, 4219, 1, 0, 0
22000, 3744, 1, 0, 0
24000, 3817, 1, 0, 0
26000, 3923, 1, 0, 0
28000, 3940, 1, 0, 0
30000, 3972, 1, 0, 0
32000, 3773, 1, 0, 0
34000, 3908, 1, 0, 0
36000, 4190, 1, 0, 0
38000, 3562, 1, 0, 0
40000, 3990, 1, 0, 0
42000, 4069, 1, 0, 0
44000, 3772, 1, 0, 0
46000, 4405, 1, 0, 0
48000, 3927, 1, 0, 0
50000, 4000, 1, 0, 0
52000, 4073, 1, 0, 0
54000, 4064, 1, 0, 0
56000, 4386, 1, 0, 0
58000, 3781, 1, 0, 0
60000, 4068, 1, 0, 0
62000, 4225, 1, 0, 0
64000, 4042, 1, 0, 0
66000, 4035, 1, 0, 0
68000, 4440, 1, 0, 0
70000, 4675, 1, 0, 0
72000, 4210, 1, 0, 0
74000, 3556, 1, 0, 0
76000, 4192, 1, 0, 0
78000, 4111, 1, 0, 0
80000, 4235, 1, 0, 0
82000, 3950, 1, 0, 0
84000, 4113, 1, 0, 0
86000, 4278, 1, 0, 0
88000, 4199, 1, 0, 0
90000, 4495, 1, 0, 0
92000, 3708, 1, 0, 0
94000, 4273, 1, 0, 0
96000, 4451, 1, 0, 0
98000, 4620, 1, 0, 0
100000, 3638, 1, 0, 0
102000, 4532, 1, 0, 0
104000, 3674, 1, 0, 0
106000, 4147, 1, 0, 0
108000, 4168, 1, 0, 0
110000, 4593, 1, 0, 0
112000, 3898, 1, 0, 0
114000, 4109, 1, 0, 0
116000, 4179, 1, 0, 0
118000, 4611, 1, 0, 0
120000, 3790, 1, 0, 0
122000, 4124, 1, 0, 0
124000, 4247, 1, 0, 0
126000, 4301, 1, 0, 0
128000, 3914, 1, 0, 0
130000, 4269, 1, 0, 0
132000, 4308, 1, 0, 0
134000, 3806, 1, 0, 0
136000, 4478, 1, 0, 0
138000, 4429, 1, 0, 0
140000, 3657, 1, 0, 0
142000, 4208, 1, 0, 0
144000, 4263, 1, 0, 0
146000, 4192, 1, 0, 0
148000, 4609, 1, 0, 0
150000, 4112, 1, 0, 0
152000, 4039, 1, 0, 0
154000, 3977, 1, 0, 0
156000, 4204, 1, 0, 0
158000, 4606, 1, 0, 0
160000, 3963, 1, 0, 0
162000, 4232, 1, 0, 0
164000, 4441, 1, 0, 0
166000, 3735, 1, 0, 0
168000, 4183, 1, 0, 0
170000, 4118, 1, 0, 0
172000, 4132, 1, 0, 0
174000, 4388, 1, 0, 0
176000, 4586, 1, 0, 0
178000, 3619, 1, 0, 0
180000, 4348, 1, 0, 0
182000, 4023, 1, 0, 0
184000, 4311, 1, 0, 0
186000, 4484, 1, 0, 0
188000, 3848, 1, 0, 0
190000, 4407, 1, 0, 0
192000, 3962, 1, 0, 0
194000, 4154, 1, 0, 0
196000, 4153, 1, 0, 0
198000, 4138, 1, 0, 0
200000, 4386, 1, 0, 0
202000, 3940, 1, 0, 0
204000, 4620, 1, 0, 0
206000, 4207, 1, 0, 0
208000, 4513, 1, 0, 0
210000, 3648, 1, 0, 0
212000, 4146, 1, 0, 0
214000, 4259, 1, 0, 0
216000, 4216, 1, 0, 0
218000, 4607, 1, 0, 0
220000, 4485, 1, 0, 0
222000, 3627, 1, 0, 0
224000, 4364, 1, 0, 0
226000, 4024, 1, 0, 0
228000, 4316, 1, 0, 0
230000, 4559, 1, 0, 0
232000, 3781, 1, 0, 0
